"ORDEN
ALFABÉTICO";"ORDEN 
PRESUPUESTAL";DEPARTAMENTO;PROVINCIA;GOBIERNOS LOCALES; PIA ; PIM ;Puntaje de PIM; Certificación ; Compromiso Anual ; Atención de Compromiso Mensual  ; Devengado  ; Girado  ;Avance % ;Puntaje de Avance; Población ;Puntaje de Población;TOTAL;;;;;;;;;;;;
570;704;HUANCAVELICA;TAYACAJA;090724-301887: MUNICIPALIDAD DISTRITAL DE LAMBRAS; S/-   ; S/19,562 ;2; S/19,162 ; S/19,162 ; S/19,162 ; S/19,162 ; S/19,162 ;98;5;;1;8;;;;;;;;;;;;
535;705;HUANCAVELICA; CASTROVIRREYNA;090411-300839: MUNICIPALIDAD DISTRITAL DE SANTA ANA; S/-   ; S/60,411 ;2; S/57,668 ; S/57,668 ; S/57,668 ; S/57,668 ; S/57,668 ;95.5;5; S/834 ;1;8;;;;;;;;;;;;
156;706;APURIMAC;ANDAHUAYLAS;030206-300265: MUNICIPALIDAD DISTRITAL DE HUAYANA; S/40,000 ; S/75,560 ;2; S/69,700 ; S/69,700 ; S/69,700 ; S/69,700 ; S/69,700 ;92.2;5; S/751 ;1;8;;;;;;;;;;;;
260;707;AREQUIPA;CAYLLOMA;040508-300402: MUNICIPALIDAD DISTRITAL DE HUANCA; S/-   ; S/75,935 ;2; S/70,151 ; S/69,851 ; S/69,851 ; S/69,851 ; S/69,851 ;92;5; S/967 ;1;8;;;;;;;;;;;;
112;708;ANCASH;OCROS;021408-300196: MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE RAJAN; S/-   ; S/160,232 ;3; S/142,284 ; S/142,284 ; S/142,284 ; S/142,284 ; S/142,284 ;88.8;4; S/437 ;1;8;;;;;;;;;;;;
615;709;HUANUCO;LAURICOCHA;101007-300952: MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI; S/-   ; S/33,200 ;2; S/33,200 ; S/33,200 ; S/29,200 ; S/29,200 ; S/29,200 ;88;4; S/5,120 ;2;8;;;;;;;;;;;;
909;710;LIMA;YAUYOS;151033-301421: MUNICIPALIDAD DISTRITAL DE VITIS; S/-   ; S/100,712 ;3; S/100,673 ; S/100,113 ; S/100,113 ; S/88,613 ; S/88,613 ;88;4; S/274 ;1;8;;;;;;;;;;;;
879;711;LIMA;HUAROCHIRI;150721-301359: MUNICIPALIDAD DISTRITAL DE SAN LORENZO DE QUINTI; S/7,500 ; S/47,401 ;2; S/41,205 ; S/41,205 ; S/40,985 ; S/40,985 ; S/40,985 ;86.5;4; S/1,128 ;2;8;;;;;;;;;;;;
1065;712;PUNO;EL COLLAO;210502-301641: MUNICIPALIDAD DISTRITAL DE CAPASO; S/15,000 ; S/15,000 ;2; S/12,925 ; S/12,925 ; S/12,925 ; S/12,925 ; S/12,925 ;86.2;4; S/1,107 ;2;8;;;;;;;;;;;;
29;713;AMAZONAS;LUYA;010513-300055: MUNICIPALIDAD DISTRITAL DE OCUMAL; S/-   ; S/4,000 ;2; S/3,400 ; S/3,400 ; S/3,400 ; S/3,400 ; S/3,400 ;85;4; S/3,712 ;2;8;;;;;;;;;;;;
704;714;JUNIN;JAUJA;120433-301084: MUNICIPALIDAD DISTRITAL DE YAULI; S/-   ; S/16,709 ;2; S/14,189 ; S/14,189 ; S/14,189 ; S/14,189 ; S/14,189 ;84.9;4; S/1,055 ;2;8;;;;;;;;;;;;
217;715;AREQUIPA;AREQUIPA;040116-300346: MUNICIPALIDAD DISTRITAL DE SABANDIA; S/57,559 ; S/95,962 ;2; S/82,319 ; S/82,319 ; S/81,119 ; S/81,119 ; S/81,119 ;84.5;4; S/4,544 ;2;8;;;;;;;;;;;;
782;716;LA LIBERTAD;SANCHEZ CARRION;130907-301195: MUNICIPALIDAD DISTRITAL DE SARIN; S/-   ; S/66,400 ;2; S/66,400 ; S/66,400 ; S/56,080 ; S/56,080 ; S/56,080 ;84.5;4; S/9,904 ;2;8;;;;;;;;;;;;
362;717;CAJAMARCA;CUTERVO;060603-300607: MUNICIPALIDAD DISTRITAL DE CHOROS; S/-   ; S/52,931 ;2; S/44,356 ; S/44,356 ; S/44,356 ; S/44,356 ; S/44,356 ;83.8;4; S/3,286 ;2;8;;;;;;;;;;;;
1096;718;PUNO;MOHO;210902-301673: MUNICIPALIDAD DISTRITAL DE CONIMA; S/21,580 ; S/52,924 ;2; S/44,423 ; S/44,324 ; S/44,324 ; S/44,324 ; S/44,324 ;83.8;4; S/3,263 ;2;8;;;;;;;;;;;;
293;719;AYACUCHO;HUANCA SANCOS;050301-300460: MUNICIPALIDAD PROVINCIAL DE HUANCA SANCOS - SANCOS; S/15,000 ; S/15,000 ;2; S/12,516 ; S/12,516 ; S/12,516 ; S/12,516 ; S/12,516 ;83.4;4; S/8,341 ;2;8;;;;;;;;;;;;
682;720;JUNIN;CONCEPCION;120214-301044: MUNICIPALIDAD DISTRITAL DE SAN JOSE DE QUERO; S/-   ; S/16,000 ;2; S/16,000 ; S/13,000 ; S/13,000 ; S/13,000 ; S/13,000 ;81.3;4; S/5,702 ;2;8;;;;;;;;;;;;
703;721;JUNIN;JAUJA;120431-301082: MUNICIPALIDAD DISTRITAL DE SINCOS; S/-   ; S/42,557 ;2; S/34,557 ; S/34,557 ; S/34,557 ; S/34,557 ; S/34,557 ;81.2;4; S/4,217 ;2;8;;;;;;;;;;;;
695;722;JUNIN;JAUJA;120421-301072: MUNICIPALIDAD DISTRITAL DE MUQUIYAUYO; S/84,000 ; S/16,357 ;2; S/13,244 ; S/13,244 ; S/13,244 ; S/13,244 ; S/13,244 ;81;4; S/2,380 ;2;8;;;;;;;;;;;;
580;723;HUANUCO;AMBO;100207-300901: MUNICIPALIDAD DISTRITAL DE SAN RAFAEL; S/-   ; S/34,630 ;2; S/34,630 ; S/34,630 ; S/28,030 ; S/28,030 ; S/28,030 ;80.9;4; S/8,772 ;2;8;;;;;;;;;;;;
558;724;HUANCAVELICA;TAYACAJA;090707-300874: MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA; S/-   ; S/74,875 ;2; S/63,317 ; S/60,317 ; S/60,317 ; S/60,317 ; S/60,317 ;80.6;4; S/3,201 ;2;8;;;;;;;;;;;;
52;725;ANCASH;ASUNCIÓN;020401-300108: MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS; S/148,100 ; S/184,100 ;3; S/184,100 ; S/147,100 ; S/147,100 ; S/147,100 ; S/147,100 ;79.9;3; S/7,896 ;2;8;;;;;;;;;;;;
73;726;ANCASH;CASMA;020803-300141: MUNICIPALIDAD DISTRITAL DE COMANDANTE NOEL; S/-   ; S/260,312 ;3; S/260,311 ; S/205,378 ; S/205,378 ; S/205,378 ; S/205,378 ;78.9;3; S/2,340 ;2;8;;;;;;;;;;;;
533;727;HUANCAVELICA; CASTROVIRREYNA;090404-300832: MUNICIPALIDAD DISTRITAL DE CAPILLAS; S/100,756 ; S/782,696 ;4; S/622,695 ; S/617,930 ; S/617,930 ; S/617,930 ; S/617,930 ;78.9;3; S/915 ;1;8;;;;;;;;;;;;
1195;728;UCAYALI;PADRE ABAD;250303-301828: MUNICIPALIDAD DISTRITAL DE CURIMANA; S/-   ; S/51,000 ;2; S/51,000 ; S/51,000 ; S/51,000 ; S/40,000 ; S/40,000 ;78.4;3; S/10,219 ;3;8;;;;;;;;;;;;
544;729;HUANCAVELICA;CHURCAMPA;090511-301845: MUNICIPALIDAD DISTRITAL DE COSME; S/-   ; S/210,170 ;3; S/210,169 ; S/206,551 ; S/206,551 ; S/164,198 ; S/163,838 ;78.1;3; S/2,983 ;2;8;;;;;;;;;;;;
67;730;ANCASH;CARHUAZ;020610-300134: MUNICIPALIDAD DISTRITAL DE TINCO; S/-   ; S/147,979 ;3; S/133,521 ; S/133,521 ; S/115,121 ; S/115,121 ; S/115,121 ;77.8;3; S/3,861 ;2;8;;;;;;;;;;;;
811;731;LAMBAYEQUE;FERRENAFE;140206-301237: MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO; S/30,000 ; S/38,225 ;2; S/34,425 ; S/29,664 ; S/29,664 ; S/29,664 ; S/29,664 ;77.6;3; S/16,007 ;3;8;;;;;;;;;;;;
88;732;ANCASH;HUARI;021008-300157: MUNICIPALIDAD DISTRITAL DE HUANTAR; S/559,960 ; S/256,675 ;3; S/203,105 ; S/200,105 ; S/198,905 ; S/198,905 ; S/198,905 ;77.5;3; S/2,746 ;2;8;;;;;;;;;;;;
68;733;ANCASH;CARHUAZ;020611-300135: MUNICIPALIDAD DISTRITAL DE YUNGAR; S/-   ; S/243,469 ;3; S/243,467 ; S/188,471 ; S/188,471 ; S/188,471 ; S/188,471 ;77.4;3; S/3,288 ;2;8;;;;;;;;;;;;
287;734;AYACUCHO;HUAMANGA;50107-300446: MUNICIPALIDAD DISTRITAL DE PACAICASA; S/242,837 ; S/420,477 ;3; S/402,037 ; S/325,590 ; S/325,590 ; S/325,590 ; S/325,590 ;77.4;3; S/3,565 ;2;8;;;;;;;;;;;;
928;735;LORETO;DATEM DEL MARAÑON;160702-301437: MUNICIPALIDAD DISTRITAL DE CAHUAPANAS; S/15,000 ; S/129,000 ;3; S/99,000 ; S/99,000 ; S/99,000 ; S/99,000 ; S/99,000 ;76.7;3; S/8,565 ;2;8;;;;;;;;;;;;
531;736;HUANCAVELICA;ANGARAES;090310-300826: MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO; S/884,482 ; S/320,501 ;3; S/320,486 ; S/245,240 ; S/245,240 ; S/245,240 ; S/245,240 ;76.5;3; S/2,429 ;2;8;;;;;;;;;;;;
1188;737;TUMBES;ZARUMILLA;240304-301815: MUNICIPALIDAD DISTRITAL DE PAPAYAL; S/-   ; S/442,757 ;3; S/442,757 ; S/434,585 ; S/341,898 ; S/335,898 ; S/335,898 ;75.9;3; S/7,133 ;2;8;;;;;;;;;;;;
1036;738;PUNO;AZANGARO;210205-301612: MUNICIPALIDAD DISTRITAL DE CAMINACA; S/12,200 ; S/181,274 ;3; S/168,509 ; S/139,170 ; S/136,670 ; S/136,670 ; S/136,670 ;75.4;3; S/2,980 ;2;8;;;;;;;;;;;;
608;739;HUANUCO;PUERTO INCA;100901-300941: MUNICIPALIDAD PROVINCIAL DE PUERTO INCA; S/95,400 ; S/20,000 ;2; S/20,000 ; S/20,000 ; S/20,000 ; S/15,000 ; S/15,000 ;75;3; S/10,665 ;3;8;;;;;;;;;;;;
549;740;HUANCAVELICA;HUAYTARA;090610-300861: MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA; S/-   ; S/122,971 ;3; S/91,208 ; S/91,208 ; S/91,208 ; S/91,208 ; S/91,208 ;74.2;3; S/1,431 ;2;8;;;;;;;;;;;;
1074;741;PUNO;HUANCANE;210606-301650: MUNICIPALIDAD DISTRITAL DE ROSASPATA; S/10,000 ; S/317,622 ;3; S/307,129 ; S/235,504 ; S/235,504 ; S/235,504 ; S/235,504 ;74.1;3; S/4,039 ;2;8;;;;;;;;;;;;
346;742;CAJAMARCA;CELENDIN;060309-300574: MUNICIPALIDAD DISTRITAL DE SOROCHUCO; S/-   ; S/121,277 ;3; S/121,245 ; S/89,675 ; S/89,675 ; S/89,675 ; S/89,675 ;73.9;3; S/7,514 ;2;8;;;;;;;;;;;;
316;743;AYACUCHO;PARINACOCHAS;050706-300505: MUNICIPALIDAD DISTRITAL DE PUYUSCA; S/163,410 ; S/443,410 ;3; S/348,367 ; S/331,361 ; S/325,611 ; S/325,611 ; S/325,611 ;73.4;3; S/2,123 ;2;8;;;;;;;;;;;;
795;744;LAMBAYEQUE;CHICLAYO;140103-301214: MUNICIPALIDAD DISTRITAL DE ETEN; S/-   ; S/13,220 ;2; S/9,882 ; S/9,882 ; S/9,882 ; S/9,482 ; S/9,482 ;71.7;3; S/13,118 ;3;8;;;;;;;;;;;;
89;745;ANCASH;HUARI;021009-300158: MUNICIPALIDAD DISTRITAL DE MASIN; S/-   ; S/101,000 ;3; S/72,000 ; S/72,000 ; S/72,000 ; S/72,000 ; S/72,000 ;71.3;3; S/1,360 ;2;8;;;;;;;;;;;;
981;746;PIURA;AYABACA;200206-301543: MUNICIPALIDAD DISTRITAL DE PACAIPAMPA; S/-   ; S/20,878 ;2; S/20,878 ; S/20,878 ; S/20,878 ; S/14,878 ; S/14,878 ;71.3;3; S/21,267 ;3;8;;;;;;;;;;;;
281;747;AREQUIPA;LA UNION;040804-300432: MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS; S/-   ; S/396,062 ;3; S/379,030 ; S/299,485 ; S/297,485 ; S/280,666 ; S/280,666 ;70.9;3; S/1,867 ;2;8;;;;;;;;;;;;
589;748;HUANUCO;HUAMALIES;100502-300917: MUNICIPALIDAD DISTRITAL DE ARANCAY; S/-   ; S/179,081 ;3; S/155,465 ; S/155,465 ; S/137,215 ; S/126,013 ; S/126,013 ;70.4;3; S/1,316 ;2;8;;;;;;;;;;;;
1112;749;PUNO;SANDIA;211204-301688: MUNICIPALIDAD DISTRITAL DE PATAMBUCO; S/-   ; S/328,640 ;3; S/320,140 ; S/229,343 ; S/229,343 ; S/229,343 ; S/229,343 ;69.8;3; S/4,212 ;2;8;;;;;;;;;;;;
601;750;HUANUCO;MARANON;100701-300934: MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO; S/35,450 ; S/97,861 ;2; S/79,026 ; S/79,026 ; S/67,826 ; S/67,826 ; S/67,826 ;69.3;3; S/15,048 ;3;8;;;;;;;;;;;;
170;751;APURIMAC;AYMARAES;030404-300289: MUNICIPALIDAD DISTRITAL DE CHAPIMARCA; S/-   ; S/463,309 ;3; S/328,059 ; S/320,440 ; S/320,440 ; S/320,440 ; S/320,440 ;69.2;3; S/1,907 ;2;8;;;;;;;;;;;;
636;752;ICA;CHINCHA;110204-300977: MUNICIPALIDAD DISTRITAL DE CHINCHA BAJA; S/-   ; S/51,000 ;2; S/51,000 ; S/35,000 ; S/35,000 ; S/35,000 ; S/35,000 ;68.6;3; S/14,613 ;3;8;;;;;;;;;;;;
24;753;AMAZONAS;LUYA;010502-300044: MUNICIPALIDAD DISTRITAL DE CAMPORREDONDO; S/-   ; S/401,275 ;3; S/401,255 ; S/288,271 ; S/274,529 ; S/274,529 ; S/274,529 ;68.4;3; S/7,515 ;2;8;;;;;;;;;;;;
649;754;ICA;PALPA;110403-300992: MUNICIPALIDAD DISTRITAL DE RIO GRANDE; S/-   ; S/344,319 ;3; S/270,944 ; S/234,622 ; S/233,652 ; S/233,652 ; S/232,352 ;67.9;3; S/2,946 ;2;8;;;;;;;;;;;;
98;755;ANCASH;HUAYLAS;021205-300175: MUNICIPALIDAD DISTRITAL DE MATO; S/-   ; S/115,999 ;3; S/115,999 ; S/78,626 ; S/78,626 ; S/78,626 ; S/78,626 ;67.8;3; S/1,967 ;2;8;;;;;;;;;;;;
169;756;APURIMAC;AYMARAES;030403-300288: MUNICIPALIDAD DISTRITAL DE CARAYBAMBA; S/-   ; S/815,487 ;4; S/546,533 ; S/546,533 ; S/546,533 ; S/546,533 ; S/546,533 ;67;3; S/919 ;1;8;;;;;;;;;;;;
693;757;JUNIN;JAUJA;120415-301066: MUNICIPALIDAD DISTRITAL DE MARCO; S/-   ; S/308,284 ;3; S/307,810 ; S/220,892 ; S/205,580 ; S/205,580 ; S/205,580 ;66.7;3; S/1,447 ;2;8;;;;;;;;;;;;
1132;758;SAN MARTIN;EL DORADO;220305-301717: MUNICIPALIDAD DISTRITAL DE SHATOJA; S/-   ; S/131,275 ;3; S/131,275 ; S/131,275 ; S/87,522 ; S/87,522 ; S/87,522 ;66.7;3; S/3,225 ;2;8;;;;;;;;;;;;
357;759;CAJAMARCA;CONTUMAZA;060502-300598: MUNICIPALIDAD DISTRITAL DE CHILETE; S/10,000 ; S/296,131 ;3; S/244,968 ; S/196,882 ; S/196,882 ; S/196,882 ; S/196,882 ;66.5;3; S/2,752 ;2;8;;;;;;;;;;;;
672;760;JUNIN;HUANCAYO;120133-301027: MUNICIPALIDAD DISTRITAL DE SAPALLANGA; S/-   ; S/29,040 ;2; S/23,240 ; S/23,240 ; S/23,240 ; S/19,240 ; S/19,240 ;66.3;3; S/25,401 ;3;8;;;;;;;;;;;;
178;761;APURIMAC;AYMARAES;030417-300302: MUNICIPALIDAD DISTRITAL DE YANACA; S/-   ; S/535,071 ;4; S/353,884 ; S/353,884 ; S/353,884 ; S/353,884 ; S/353,884 ;66.1;3; S/987 ;1;8;;;;;;;;;;;;
371;762;CAJAMARCA;CUTERVO;060614-300618: MUNICIPALIDAD DISTRITAL DE SOCOTA; S/-   ; S/231,959 ;3; S/217,768 ; S/217,768 ; S/191,997 ; S/152,509 ; S/152,509 ;65.7;3; S/9,156 ;2;8;;;;;;;;;;;;
813;763;LAMBAYEQUE;LAMBAYEQUE;140305-301242: MUNICIPALIDAD DISTRITAL DE MOCHUMI; S/50,000 ; S/52,500 ;2; S/34,432 ; S/34,432 ; S/34,432 ; S/34,432 ; S/34,432 ;65.6;3; S/19,750 ;3;8;;;;;;;;;;;;
335;764;CAJAMARCA;CAJAMARCA;060105-300553: MUNICIPALIDAD DISTRITAL DE ENCAÑADA; S/-   ; S/71,000 ;2; S/70,977 ; S/70,977 ; S/63,977 ; S/46,477 ; S/46,477 ;65.5;3; S/20,052 ;3;8;;;;;;;;;;;;
746;765;LA LIBERTAD;ASCOPE;130204-301143: MUNICIPALIDAD DISTRITAL DE MAGDALENA DE CAO; S/212,710 ; S/218,033 ;3; S/147,282 ; S/141,143 ; S/141,143 ; S/141,143 ; S/141,143 ;64.7;3; S/2,669 ;2;8;;;;;;;;;;;;
1053;766;PUNO;CARABAYA;210307-301629: MUNICIPALIDAD DISTRITAL DE ITUATA; S/20,000 ; S/467,382 ;3; S/407,259 ; S/297,259 ; S/297,259 ; S/297,259 ; S/297,259 ;63.6;3; S/8,569 ;2;8;;;;;;;;;;;;
245;767;AREQUIPA;CARAVELI;040313-300380: MUNICIPALIDAD DISTRITAL DE YAUCA; S/-   ; S/452,043 ;3; S/452,043 ; S/285,001 ; S/285,001 ; S/285,001 ; S/282,521 ;63;3; S/2,029 ;2;8;;;;;;;;;;;;
614;768;HUANUCO;LAURICOCHA;101006-300951: MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS; S/-   ; S/268,915 ;3; S/268,915 ; S/268,915 ; S/242,923 ; S/169,510 ; S/157,814 ;63;3; S/1,152 ;2;8;;;;;;;;;;;;
43;769;AMAZONAS;UCTUBAMBA;010705-300082: MUNICIPALIDAD DISTRITAL DE JAMALCA; S/100,000 ; S/434,657 ;3; S/429,391 ; S/288,250 ; S/288,250 ; S/273,250 ; S/273,250 ;62.9;3; S/7,215 ;2;8;;;;;;;;;;;;
1137;770;SAN MARTIN;LAMAS;220503-301726: MUNICIPALIDAD DISTRITAL DE BARRANQUITA; S/-   ; S/127,186 ;3; S/89,140 ; S/89,140 ; S/89,140 ; S/80,000 ; S/80,000 ;62.9;3; S/7,435 ;2;8;;;;;;;;;;;;
520;771;HUANCAVELICA;HUANCAVELICA;090119-300875: MUNICIPALIDAD DISTRITAL DE HUANDO; S/-   ; S/408,380 ;3; S/396,973 ; S/372,253 ; S/340,253 ; S/252,218 ; S/252,218 ;61.8;3; S/6,490 ;2;8;;;;;;;;;;;;
1121;772;PUNO;YUNGUYO;211303-301696: MUNICIPALIDAD DISTRITAL DE COPANI; S/-   ; S/277,721 ;3; S/168,180 ; S/168,180 ; S/168,180 ; S/168,180 ; S/168,180 ;60.6;3; S/4,930 ;2;8;;;;;;;;;;;;
1097;773;PUNO;MOHO;210903-301674: MUNICIPALIDAD DISTRITAL DE HUAYRAPATA; S/-   ; S/299,770 ;3; S/299,770 ; S/180,318 ; S/180,318 ; S/180,318 ; S/180,318 ;60.2;3; S/2,488 ;2;8;;;;;;;;;;;;
893;774;LIMA;HUAURA;150812-301382: MUNICIPALIDAD DISTRITAL DE VEGUETA; S/863,626 ; S/401,225 ;3; S/250,368 ; S/249,877 ; S/249,877 ; S/232,713 ; S/232,263 ;58;2; S/28,156 ;3;8;;;;;;;;;;;;
118;775;ANCASH;POMABAMBA;021602-300211: MUNICIPALIDAD DISTRITAL DE HUAYLLAN; S/-   ; S/842,602 ;4; S/449,973 ; S/441,973 ; S/441,973 ; S/441,973 ; S/441,973 ;52.5;2; S/3,051 ;2;8;;;;;;;;;;;;
426;776;CUSCO ;ACOMAYO;080207-300698: MUNICIPALIDAD DISTRITAL DE SANGARARA; S/-   ; S/792,964 ;4; S/509,004 ; S/427,820 ; S/416,190 ; S/416,190 ; S/416,190 ;52.5;2; S/3,404 ;2;8;;;;;;;;;;;;
1045;777;PUNO;AZANGARO;210214-301621: MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PUPUJA; S/379,999 ; S/765,028 ;4; S/749,072 ; S/747,759 ; S/397,432 ; S/397,432 ; S/397,432 ;52;2; S/4,509 ;2;8;;;;;;;;;;;;
957;778;PASCO;DANIEL A CARRION;190201-301514: MUNICIPALIDAD PROVINCIAL DE DANIEL A. CARRION - YANAHUANCA; S/16,180 ; S/428,384 ;3; S/381,396 ; S/324,202 ; S/257,502 ; S/216,300 ; S/216,300 ;50.5;2; S/34,912 ;3;8;;;;;;;;;;;;
547;779;HUANCAVELICA;HUAYTARA;090607-300858: MUNICIPALIDAD DISTRITAL DE PILPICHACA; S/-   ; S/753,693 ;4; S/753,692 ; S/379,438 ; S/374,798 ; S/374,798 ; S/374,798 ;49.7;2; S/2,899 ;2;8;;;;;;;;;;;;
504;780;CUSCO ;URUBAMBA;081301-300785: MUNICIPALIDAD PROVINCIAL DE URUBAMBA; S/-   ; S/65,000 ;2; S/65,000 ; S/65,000 ; S/32,000 ; S/32,000 ; S/32,000 ;49.2;2; S/70,043 ;4;8;;;;;;;;;;;;
363;781;CAJAMARCA;CUTERVO;060604-300608: MUNICIPALIDAD DISTRITAL DE CUJILLO; S/-   ; S/659,154 ;4; S/625,334 ; S/320,439 ; S/320,439 ; S/320,439 ; S/320,439 ;48.6;2; S/2,569 ;2;8;;;;;;;;;;;;
39;782;AMAZONAS;RODRIGUEZ DE MENDOZA;010605-300070: MUNICIPALIDAD DISTRITAL DE LIMABAMBA; S/118,564 ; S/738,329 ;4; S/640,753 ; S/358,282 ; S/358,282 ; S/358,282 ; S/358,282 ;48.5;2; S/2,431 ;2;8;;;;;;;;;;;;
423;783;CUSCO ;ACOMAYO;080204-300695: MUNICIPALIDAD DISTRITAL DE MOSOC LLACTA; S/150,000 ; S/545,804 ;4; S/466,840 ; S/260,590 ; S/260,590 ; S/260,590 ; S/260,590 ;47.7;2; S/1,069 ;2;8;;;;;;;;;;;;
509;784;CUSCO ;URUBAMBA;081307-300791: MUNICIPALIDAD DISTRITAL DE YUCAY; S/248,486 ; S/632,000 ;4; S/581,679 ; S/303,203 ; S/301,203 ; S/301,203 ; S/301,203 ;47.7;2; S/3,402 ;2;8;;;;;;;;;;;;
188;785;APURIMAC;COTABAMBA;030503-300305: MUNICIPALIDAD DISTRITAL DE COYLLURQUI; S/-   ; S/818,168 ;4; S/434,604 ; S/408,104 ; S/404,757 ; S/384,650 ; S/384,650 ;47;2; S/6,756 ;2;8;;;;;;;;;;;;
807;786;LAMBAYEQUE;FERRENAFE;140201-301232: MUNICIPALIDAD PROVINCIAL DE FERREÑAFE; S/22,139 ; S/425,406 ;3; S/421,331 ; S/370,686 ; S/204,476 ; S/194,479 ; S/194,479 ;45.7;2; S/37,715 ;3;8;;;;;;;;;;;;
521;787;HUANCAVELICA;ACOBAMBA;090201-300809: MUNICIPALIDAD PROVINCIAL DE ACOBAMBA; S/-   ; S/830,239 ;4; S/444,513 ; S/428,991 ; S/426,053 ; S/372,705 ; S/372,705 ;44.9;2; S/9,652 ;2;8;;;;;;;;;;;;
1038;788;PUNO;AZANGARO;210207-301614: MUNICIPALIDAD DISTRITAL DE JOSE DOMINGO CHOQUEHUANCA; S/39,836 ; S/654,425 ;4; S/291,558 ; S/279,513 ; S/278,033 ; S/278,033 ; S/278,033 ;42.5;2; S/4,767 ;2;8;;;;;;;;;;;;
847;789;LIMA;LIMA;150134-301283: MUNICIPALIDAD DISTRITAL DE SAN LUIS; S/105,478 ; S/378,778 ;3; S/378,776 ; S/378,776 ; S/378,776 ; S/151,403 ; S/151,403 ;40;1; S/55,793 ;4;8;;;;;;;;;;;;
101;790;ANCASH;MARISCAL LUZURIAGA;021302-300182: MUNICIPALIDAD DISTRITAL DE CASCA; S/700,000 ; S/2,648,292 ;5; S/2,648,287 ; S/1,793,543 ; S/1,045,676 ; S/1,044,771 ; S/1,044,771 ;39.5;1; S/4,015 ;2;8;;;;;;;;;;;;
85;791;ANCASH;HUARI;021005-300154: MUNICIPALIDAD DISTRITAL DE HUACACHI; S/-   ; S/3,017,147 ;5; S/2,988,254 ; S/1,178,141 ; S/1,178,141 ; S/1,178,141 ; S/1,178,141 ;39;1; S/1,841 ;2;8;;;;;;;;;;;;
769;792;LA LIBERTAD;PATAZ;130806-301181: MUNICIPALIDAD DISTRITAL DE HUAYO; S/-   ; S/2,047,917 ;5; S/2,047,915 ; S/788,529 ; S/788,529 ; S/788,529 ; S/788,529 ;38.5;1; S/3,762 ;2;8;;;;;;;;;;;;
197;793;APURIMAC;GRAU;030708-300324: MUNICIPALIDAD DISTRITAL DE PROGRESO; S/35,000 ; S/1,101,556 ;5; S/982,708 ; S/399,884 ; S/399,884 ; S/399,884 ; S/397,634 ;36.3;1; S/3,222 ;2;8;;;;;;;;;;;;
389;794;CAJAMARCA;SAN IGNACIO;060907-300641: MUNICIPALIDAD DISTRITAL DE TABACONAS; S/-   ; S/937,474 ;4; S/507,394 ; S/406,045 ; S/395,745 ; S/326,369 ; S/326,369 ;34.8;1; S/19,954 ;3;8;;;;;;;;;;;;
142;795;ANCASH;YUNGAY;022003-300245: MUNICIPALIDAD DISTRITAL DE MANCOS; S/-   ; S/2,207,391 ;5; S/2,167,388 ; S/748,926 ; S/748,926 ; S/748,926 ; S/748,926 ;33.9;1; S/6,881 ;2;8;;;;;;;;;;;;
511;796;HUANCAVELICA;HUANCAVELICA;090102-300793: MUNICIPALIDAD DISTRITAL DE ACOBAMBILLA; S/-   ; S/1,379,997 ;5; S/1,075,145 ; S/427,276 ; S/409,776 ; S/409,776 ; S/409,776 ;29.7;1; S/1,909 ;2;8;;;;;;;;;;;;
542;797;HUANCAVELICA;CHURCAMPA;090509-300850: MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS; S/-   ; S/1,165,990 ;5; S/1,146,846 ; S/597,870 ; S/344,492 ; S/344,492 ; S/344,492 ;29.5;1; S/3,535 ;2;8;;;;;;;;;;;;
95;798;ANCASH;HUARI;021001-300150: MUNICIPALIDAD PROVINCIAL DE HUARI; S/1,227,958 ; S/5,744,125 ;5; S/3,141,296 ; S/1,685,165 ; S/1,685,165 ; S/1,685,165 ; S/1,685,165 ;29.3;1; S/9,803 ;2;8;;;;;;;;;;;;
566;799;HUANCAVELICA;TAYACAJA;090719-301860: MUNICIPALIDAD DISTRITAL DE QUICHUAS; S/5,000 ; S/1,182,928 ;5; S/1,182,926 ; S/791,910 ; S/351,719 ; S/340,617 ; S/340,617 ;28.8;1; S/4,281 ;2;8;;;;;;;;;;;;
72;800;ANCASH;CASMA;020802-300140: MUNICIPALIDAD DISTRITAL DE BUENA VISTA ALTA; S/-   ; S/1,092,275 ;5; S/1,092,273 ; S/310,154 ; S/310,154 ; S/310,154 ; S/310,154 ;28.4;1; S/5,413 ;2;8;;;;;;;;;;;;
